,code,couponStatus,fnlColorVariantData,images,fnlProductData,price,wasPriceData,name,volumePricesFlag,url,productSizeData,discountPercent,PAGE_URL_COMPLETE
95,441024171017,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h31/h4f/14771756204062/-286Wx359H-441024171-lime-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441024171_lime', 'sizeFlag': False}","[{'altText': 'FUSION Lime Green Tunics Floral Embroidered High-Low Kurti with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h63/hb7/14771756761118/fusion_lime_green_tunics_floral_embroidered_high-low_kurti_with_tassels.jpg'}, {'altText': 'FUSION Lime Green Tunics Floral Embroidered High-Low Kurti with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h9c/h83/14771762692126/fusion_lime_green_tunics_floral_embroidered_high-low_kurti_with_tassels.jpg'}, {'altText': 'FUSION Lime Green Tunics Floral Embroidered High-Low Kurti with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h31/h4f/14771756204062/fusion_lime_green_tunics_floral_embroidered_high-low_kurti_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 450.00', 'displayformattedValue': 'Rs. 450', 'value': 450}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 899.00', 'displayformattedValue': 'Rs. 899', 'value': 899}",Floral Embroidered High-Low Kurti with Tassels,False,/fusion-floral-embroidered-high-low-kurti-with-tassels/p/441024171_lime,"{'sizeVariants': ['XS', 'S', 'M', 'XL']}",50% off,trends.ajio.com/fusion-floral-embroidered-high-low-kurti-with-tassels/p/441024171_lime
96,441031343002,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hac/h62/14491658321950/-286Wx359H-441031343-lavender-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031343_lavender', 'sizeFlag': False}","[{'altText': 'FUSION Lavender Straight Floral Print Straight Kurti', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hb6/hec/14491658518558/fusion_lavender_straight_floral_print_straight_kurti.jpg'}, {'altText': 'FUSION Lavender Straight Floral Print Straight Kurti', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h20/hea/14491661500446/fusion_lavender_straight_floral_print_straight_kurti.jpg'}, {'altText': 'FUSION Lavender Straight Floral Print Straight Kurti', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hac/h62/14491658321950/fusion_lavender_straight_floral_print_straight_kurti.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Straight Kurti,False,/fusion-floral-print-straight-kurti/p/441031343_lavender,"{'sizeVariants': ['XS', 'S', 'M', 'L']}",45% off,trends.ajio.com/fusion-floral-print-straight-kurti/p/441031343_lavender
97,441031342005,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h16/h10/14491678900254/-286Wx359H-441031342-lime-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031342_lime', 'sizeFlag': False}","[{'altText': 'FUSION Lemon Yellow Straight Printed Straight Kurta with Roll-Tab Sleeves', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hb0/hd0/14491679490078/fusion_lemon_yellow_straight_printed_straight_kurta_with_roll-tab_sleeves.jpg'}, {'altText': 'FUSION Lemon Yellow Straight Printed Straight Kurta with Roll-Tab Sleeves', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ha9/h2a/14491685027870/fusion_lemon_yellow_straight_printed_straight_kurta_with_roll-tab_sleeves.jpg'}, {'altText': 'FUSION Lemon Yellow Straight Printed Straight Kurta with Roll-Tab Sleeves', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h16/h10/14491678900254/fusion_lemon_yellow_straight_printed_straight_kurta_with_roll-tab_sleeves.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Printed Straight Kurta with Roll-Tab Sleeves,False,/fusion-printed-straight-kurta-with-roll-tab-sleeves/p/441031342_lime,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-printed-straight-kurta-with-roll-tab-sleeves/p/441031342_lime
98,441031341005,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h9b/h3e/14491634958366/-286Wx359H-441031341-maroon-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031341_maroon', 'sizeFlag': False}","[{'altText': 'FUSION Maroon Straight Printed Straight Kurti with Curved Hemline', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/he0/hca/14491635482654/fusion_maroon_straight_printed_straight_kurti_with_curved_hemline.jpg'}, {'altText': 'FUSION Maroon Straight Printed Straight Kurti with Curved Hemline', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hb2/h4b/14491638824990/fusion_maroon_straight_printed_straight_kurti_with_curved_hemline.jpg'}, {'altText': 'FUSION Maroon Straight Printed Straight Kurti with Curved Hemline', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h9b/h3e/14491634958366/fusion_maroon_straight_printed_straight_kurti_with_curved_hemline.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Printed Straight Kurti with Curved Hemline,False,/fusion-printed-straight-kurti-with-curved-hemline/p/441031341_maroon,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-printed-straight-kurti-with-curved-hemline/p/441031341_maroon
99,441031340003,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h9c/hcf/14491443986462/-286Wx359H-441031340-mustard-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031340_mustard', 'sizeFlag': False}","[{'altText': 'FUSION Yellow Tunics Floral Print Straight Kurti', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hda/hfa/14491444379678/fusion_yellow_tunics_floral_print_straight_kurti.jpg'}, {'altText': 'FUSION Yellow Tunics Floral Print Straight Kurti', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h8d/he0/14491450114078/fusion_yellow_tunics_floral_print_straight_kurti.jpg'}, {'altText': 'FUSION Yellow Tunics Floral Print Straight Kurti', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h9c/hcf/14491443986462/fusion_yellow_tunics_floral_print_straight_kurti.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Straight Kurti,False,/fusion-floral-print-straight-kurti/p/441031340_mustard,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-floral-print-straight-kurti/p/441031340_mustard
100,441031339006,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h36/h2e/14491430879262/-286Wx359H-441031339-coral-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031339_coral', 'sizeFlag': False}","[{'altText': 'FUSION Coral Red Tunics Floral Print Kurti with Curved Hemline', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/haf/hfd/14491431436318/fusion_coral_red_tunics_floral_print_kurti_with_curved_hemline.jpg'}, {'altText': 'FUSION Coral Red Tunics Floral Print Kurti with Curved Hemline', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hf6/h98/14491436908574/fusion_coral_red_tunics_floral_print_kurti_with_curved_hemline.jpg'}, {'altText': 'FUSION Coral Red Tunics Floral Print Kurti with Curved Hemline', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h36/h2e/14491430879262/fusion_coral_red_tunics_floral_print_kurti_with_curved_hemline.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Kurti with Curved Hemline,False,/fusion-floral-print-kurti-with-curved-hemline/p/441031339_coral,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-floral-print-kurti-with-curved-hemline/p/441031339_coral
101,441031338006,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h98/h9c/14491608547358/-286Wx359H-441031338-navy-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031338_navy', 'sizeFlag': False}","[{'altText': 'FUSION Navy Blue A-line Floral Print Kurti with Curved Hemline', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h3f/hc3/14491609268254/fusion_navy_blue_a-line_floral_print_kurti_with_curved_hemline.jpg'}, {'altText': 'FUSION Navy Blue A-line Floral Print Kurti with Curved Hemline', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h5a/h7b/14491615166494/fusion_navy_blue_a-line_floral_print_kurti_with_curved_hemline.jpg'}, {'altText': 'FUSION Navy Blue A-line Floral Print Kurti with Curved Hemline', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h98/h9c/14491608547358/fusion_navy_blue_a-line_floral_print_kurti_with_curved_hemline.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Kurti with Curved Hemline,False,/fusion-floral-print-kurti-with-curved-hemline/p/441031338_navy,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-floral-print-kurti-with-curved-hemline/p/441031338_navy
102,441031337006,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hc1/hb6/14491395031070/-286Wx359H-441031337-navy-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031337_navy', 'sizeFlag': False}","[{'altText': 'FUSION Navy Blue Straight Printed Straight Kurti with Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h5b/heb/14491395817502/fusion_navy_blue_straight_printed_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION Navy Blue Straight Printed Straight Kurti with Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h0f/h6e/14491401879582/fusion_navy_blue_straight_printed_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION Navy Blue Straight Printed Straight Kurti with Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hc1/hb6/14491395031070/fusion_navy_blue_straight_printed_straight_kurti_with_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Printed Straight Kurti with Band Collar,False,/fusion-printed-straight-kurti-with-band-collar/p/441031337_navy,"{'sizeVariants': ['XS', 'S', 'M', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-printed-straight-kurti-with-band-collar/p/441031337_navy
103,441031335004,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h31/h50/14491367637022/-286Wx359H-441031335-olive-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031335_olive', 'sizeFlag': False}","[{'altText': 'FUSION Olive Green Straight Printed Straight Kurti with Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h82/h8f/14491368030238/fusion_olive_green_straight_printed_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION Olive Green Straight Printed Straight Kurti with Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h4f/ha2/14491372355614/fusion_olive_green_straight_printed_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION Olive Green Straight Printed Straight Kurti with Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h31/h50/14491367637022/fusion_olive_green_straight_printed_straight_kurti_with_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Printed Straight Kurti with Band Collar,False,/fusion-printed-straight-kurti-with-band-collar/p/441031335_olive,"{'sizeVariants': ['XS', 'S', 'L', 'XL']}",45% off,trends.ajio.com/fusion-printed-straight-kurti-with-band-collar/p/441031335_olive
104,441031333003,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h75/hec/14491336835102/-286Wx359H-441031333-coral-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031333_coral', 'sizeFlag': False}","[{'altText': 'FUSION Coral Red Straight Floral Print Straight Kurti', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/haf/h2e/14491337424926/fusion_coral_red_straight_floral_print_straight_kurti.jpg'}, {'altText': 'FUSION Coral Red Straight Floral Print Straight Kurti', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h5c/ha8/14491343388702/fusion_coral_red_straight_floral_print_straight_kurti.jpg'}, {'altText': 'FUSION Coral Red Straight Floral Print Straight Kurti', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h75/hec/14491336835102/fusion_coral_red_straight_floral_print_straight_kurti.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Straight Kurti,False,/fusion-floral-print-straight-kurti/p/441031333_coral,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-floral-print-straight-kurti/p/441031333_coral
105,441031331005,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h5e/h27/14491672608798/-286Wx359H-441031331-pistagreen-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441031331_pistagreen', 'sizeFlag': False}","[{'altText': 'FUSION Green Tunics Floral Print Straight Tunic with Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h2f/h57/14491673165854/fusion_green_tunics_floral_print_straight_tunic_with_band_collar.jpg'}, {'altText': 'FUSION Green Tunics Floral Print Straight Tunic with Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hb3/h58/14491679424542/fusion_green_tunics_floral_print_straight_tunic_with_band_collar.jpg'}, {'altText': 'FUSION Green Tunics Floral Print Straight Tunic with Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h5e/h27/14491672608798/fusion_green_tunics_floral_print_straight_tunic_with_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Straight Tunic with Band Collar,False,/fusion-floral-print-straight-tunic-with-band-collar/p/441031331_pistagreen,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-floral-print-straight-tunic-with-band-collar/p/441031331_pistagreen
106,441033918005,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hdc/h06/14489854410782/-286Wx359H-441033918-mustard-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441033918_mustard', 'sizeFlag': False}","[{'altText': 'FUSION mustard Straight Floral Print Straight Kurti with Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h34/h2b/14489855131678/fusion_mustard_straight_floral_print_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION mustard Straight Floral Print Straight Kurti with Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h12/h6f/14489861881886/fusion_mustard_straight_floral_print_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION mustard Straight Floral Print Straight Kurti with Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hdc/h06/14489854410782/fusion_mustard_straight_floral_print_straight_kurti_with_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Straight Kurti with Band Collar,False,/fusion-floral-print-straight-kurti-with-band-collar/p/441033918_mustard,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-floral-print-straight-kurti-with-band-collar/p/441033918_mustard
107,441033915004,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hdf/h63/14600104968222/-286Wx359H-441033915-grey-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441033915_grey', 'sizeFlag': False}","[{'altText': 'FUSION Grey Straight Floral Print Straight Kurti with Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h65/h28/14600105492510/fusion_grey_straight_floral_print_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION Grey Straight Floral Print Straight Kurti with Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h3b/h83/14600111357982/fusion_grey_straight_floral_print_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION Grey Straight Floral Print Straight Kurti with Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hdf/h63/14600104968222/fusion_grey_straight_floral_print_straight_kurti_with_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Straight Kurti with Band Collar,False,/fusion-floral-print-straight-kurti-with-band-collar/p/441033915_grey,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-floral-print-straight-kurti-with-band-collar/p/441033915_grey
108,441033911006,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h21/hce/14563082633246/-286Wx359H-441033911-yellow-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441033911_yellow', 'sizeFlag': False}","[{'altText': 'FUSION Yellow Straight Floral Print Straight Kurti with Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h39/hce/14563083091998/fusion_yellow_straight_floral_print_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION Yellow Straight Floral Print Straight Kurti with Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h90/h6f/14563088924702/fusion_yellow_straight_floral_print_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION Yellow Straight Floral Print Straight Kurti with Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h21/hce/14563082633246/fusion_yellow_straight_floral_print_straight_kurti_with_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Straight Kurti with Band Collar,False,/fusion-floral-print-straight-kurti-with-band-collar/p/441033911_yellow,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-floral-print-straight-kurti-with-band-collar/p/441033911_yellow
109,441033910005,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h31/h46/14491473969182/-286Wx359H-441033910-white-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441033910_white', 'sizeFlag': False}","[{'altText': 'FUSION White Straight Floral Print Straight Kurti with Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h0b/hab/14491474133022/fusion_white_straight_floral_print_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION White Straight Floral Print Straight Kurti with Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hb1/h3b/14491479113758/fusion_white_straight_floral_print_straight_kurti_with_band_collar.jpg'}, {'altText': 'FUSION White Straight Floral Print Straight Kurti with Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h31/h46/14491473969182/fusion_white_straight_floral_print_straight_kurti_with_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 274.00', 'displayformattedValue': 'Rs. 274', 'value': 274}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 499.00', 'displayformattedValue': 'Rs. 499', 'value': 499}",Floral Print Straight Kurti with Band Collar,False,/fusion-floral-print-straight-kurti-with-band-collar/p/441033910_white,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",45% off,trends.ajio.com/fusion-floral-print-straight-kurti-with-band-collar/p/441033910_white
